Order_Id,Order_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub_Category,Product_Id,cost_price,List_price,Quantity,Discount_Percent,total_cost
9882,2023-01-02,First Class,Consumer,United States,Woodstock,Georgia,30188,South,Office Supplies,Binders,OFF-BI-10000138,10.00,10.00,3.00,5.00,30.00
3771,2023-01-02,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10004256,1660.00,2000.00,6.00,2.00,9960.00
531,2023-01-02,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10001335,50.00,50.00,6.00,3.00,300.00
1110,2023-01-02,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10003798,30.00,40.00,3.00,2.00,90.00
5001,2023-01-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000736,70.00,80.00,1.00,2.00,70.00
5031,2023-01-02,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10001664,10.00,10.00,1.00,4.00,10.00
1734,2023-01-02,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10002135,140.00,150.00,4.00,5.00,560.00
9870,2023-01-02,First Class,Corporate,United States,Mason,Ohio,45040,East,Office Supplies,Binders,OFF-BI-10000494,0.00,0.00,2.00,5.00,0.00
5973,2023-01-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10001811,210.00,240.00,1.00,5.00,210.00
493,2023-01-03,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Envelopes,OFF-EN-10003845,10.00,10.00,3.00,5.00,30.00
3033,2023-01-03,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Furniture,Chairs,FUR-CH-10003833,190.00,200.00,4.00,4.00,760.00
9958,2023-01-03,Standard Class,Home Office,United States,New Rochelle,New York,10801,East,Office Supplies,Paper,OFF-PA-10004039,210.00,220.00,4.00,4.00,840.00
6555,2023-01-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10003805,440.00,510.00,3.00,3.00,1320.00
5799,2023-01-03,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001289,80.00,80.00,2.00,4.00,160.00
4278,2023-01-03,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7640.00,9100.00,7.00,3.00,53480.00
8846,2023-01-03,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002988,0.00,0.00,3.00,5.00,0.00
6981,2023-01-03,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,10.00,10.00,4.00,2.00,40.00
4852,2023-01-03,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Art,OFF-AR-10000380,270.00,300.00,8.00,2.00,2160.00
8826,2023-01-03,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10003190,10.00,10.00,3.00,5.00,30.00
5055,2023-01-03,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10001246,10.00,10.00,3.00,3.00,30.00
2164,2023-01-03,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10002402,170.00,190.00,3.00,5.00,510.00
4844,2023-01-03,First Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,OFF-FA-10004968,10.00,10.00,4.00,5.00,40.00
7032,2023-01-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,80.00,90.00,3.00,5.00,240.00
3118,2023-01-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Supplies,OFF-SU-10002189,20.00,20.00,4.00,4.00,80.00
9569,2023-01-04,First Class,Corporate,United States,Fremont,Nebraska,68025,Central,Technology,Phones,TEC-PH-10002293,60.00,80.00,4.00,4.00,240.00
2243,2023-01-04,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003442,50.00,60.00,2.00,2.00,100.00
628,2023-01-04,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,OFF-AP-10001563,80.00,100.00,2.00,3.00,160.00
5779,2023-01-04,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003156,20.00,30.00,3.00,2.00,60.00
3820,2023-01-04,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001031,10.00,10.00,3.00,3.00,30.00
7379,2023-01-04,Same Day,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Art,OFF-AR-10003504,10.00,10.00,3.00,3.00,30.00
8631,2023-01-04,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,10.00,10.00,4.00,4.00,40.00
2077,2023-01-04,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10004082,40.00,40.00,5.00,4.00,200.00
6365,2023-01-04,Standard Class,Consumer,United States,Renton,Washington,98059,West,Office Supplies,Paper,OFF-PA-10003797,40.00,50.00,8.00,2.00,320.00
4909,2023-01-04,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Phones,TEC-PH-10004875,10.00,10.00,2.00,3.00,20.00
9503,2023-01-04,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,OFF-AR-10000614,20.00,30.00,9.00,3.00,180.00
9033,2023-01-04,Standard Class,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000454,460.00,490.00,2.00,4.00,920.00
8566,2023-01-05,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,60.00,70.00,3.00,2.00,180.00
6407,2023-01-05,Second Class,Corporate,United States,Spokane,Washington,99207,West,Office Supplies,Storage,OFF-ST-10002370,120.00,150.00,7.00,4.00,840.00
8573,2023-01-05,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,820.00,1000.00,5.00,3.00,4100.00
5723,2023-01-05,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10002800,130.00,160.00,4.00,3.00,520.00
9561,2023-01-05,First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10001876,50.00,50.00,2.00,5.00,100.00
8715,2023-01-05,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003708,30.00,30.00,5.00,5.00,150.00
1959,2023-01-05,Second Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10003669,20.00,20.00,3.00,2.00,60.00
4562,2023-01-05,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000193,90.00,110.00,3.00,4.00,270.00
3716,2023-01-05,Second Class,Consumer,United States,Olympia,Washington,98502,West,Furniture,Chairs,FUR-CH-10002602,540.00,600.00,5.00,4.00,2700.00
4997,2023-01-05,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,OFF-AP-10000390,40.00,50.00,1.00,3.00,40.00
8588,2023-01-06,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,160.00,170.00,5.00,3.00,800.00
9051,2023-01-06,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003724,10.00,10.00,2.00,5.00,20.00
1847,2023-01-06,Second Class,Home Office,United States,Washington,District of Columbia,20016,East,Furniture,Furnishings,FUR-FU-10004973,30.00,40.00,2.00,2.00,60.00
2674,2023-01-06,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Storage,OFF-ST-10000078,1100.00,1330.00,5.00,5.00,5500.00
8724,2023-01-06,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10002986,40.00,40.00,7.00,3.00,280.00
527,2023-01-06,Standard Class,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Chairs,FUR-CH-10003379,540.00,680.00,3.00,2.00,1620.00
5550,2023-01-06,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003447,120.00,140.00,7.00,5.00,840.00
7834,2023-01-06,Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,OFF-AR-10004757,10.00,10.00,5.00,5.00,50.00
4512,2023-01-06,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10001597,70.00,80.00,2.00,4.00,140.00
5333,2023-01-06,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002503,20.00,20.00,4.00,5.00,80.00
4353,2023-01-07,Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,TEC-PH-10003215,90.00,100.00,4.00,3.00,360.00
7004,2023-01-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,60.00,70.00,2.00,4.00,120.00
2549,2023-01-07,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002624,1520.00,1880.00,5.00,3.00,7600.00
2448,2023-01-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10000988,420.00,490.00,5.00,5.00,2100.00
3110,2023-01-07,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001892,10.00,10.00,1.00,2.00,10.00
9501,2023-01-07,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10002088,20.00,30.00,3.00,4.00,60.00
9788,2023-01-07,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Bookcases,FUR-BO-10001811,860.00,1020.00,5.00,3.00,4300.00
8546,2023-01-07,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,40.00,40.00,4.00,4.00,160.00
6210,2023-01-07,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,2260.00,2790.00,9.00,2.00,20340.00
5415,2023-01-07,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10000390,60.00,70.00,6.00,5.00,360.00
7984,2023-01-07,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10002975,20.00,20.00,5.00,4.00,100.00
9349,2023-01-07,Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,FUR-FU-10000277,760.00,840.00,8.00,2.00,6080.00
6071,2023-01-07,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,OFF-LA-10004093,20.00,20.00,3.00,2.00,60.00
2817,2023-01-07,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Chairs,FUR-CH-10003817,60.00,60.00,1.00,4.00,60.00
4171,2023-01-07,First Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10002968,40.00,50.00,3.00,3.00,120.00
9498,2023-01-07,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,OFF-PA-10002615,0.00,0.00,1.00,4.00,0.00
9542,2023-01-07,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10004544,40.00,40.00,3.00,2.00,120.00
2725,2023-01-07,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,90.00,100.00,2.00,3.00,180.00
6990,2023-01-07,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,0.00,0.00,2.00,4.00,0.00
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10.00,10.00,7.00,2.00,70.00
8086,2023-01-07,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10000246,50.00,60.00,5.00,5.00,250.00
2890,2023-01-08,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10000791,20.00,20.00,5.00,5.00,100.00
6441,2023-01-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10001860,30.00,30.00,5.00,3.00,150.00
492,2023-01-08,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10001809,410.00,450.00,5.00,4.00,2050.00
2732,2023-01-08,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,100.00,110.00,1.00,4.00,100.00
9809,2023-01-08,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10001116,0.00,0.00,2.00,2.00,0.00
7976,2023-01-08,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003727,0.00,0.00,3.00,3.00,0.00
3980,2023-01-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10001676,50.00,50.00,2.00,2.00,100.00
3137,2023-01-08,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004908,60.00,70.00,1.00,3.00,60.00
9049,2023-01-08,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Labels,OFF-LA-10003498,30.00,40.00,3.00,3.00,90.00
3703,2023-01-09,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Art,OFF-AR-10004269,20.00,20.00,6.00,2.00,120.00
2709,2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001876,200.00,230.00,7.00,2.00,1400.00
5506,2023-01-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001817,800.00,860.00,4.00,3.00,3200.00
8738,2023-01-09,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,OFF-BI-10003669,10.00,10.00,5.00,2.00,50.00
7365,2023-01-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10004076,10.00,10.00,8.00,5.00,80.00
3005,2023-01-09,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10003779,190.00,210.00,1.00,3.00,190.00
7959,2023-01-09,Standard Class,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10004666,70.00,70.00,5.00,2.00,350.00
8128,2023-01-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10003470,550.00,670.00,3.00,5.00,1650.00
3216,2023-01-09,First Class,Consumer,United States,San Mateo,California,94403,West,Office Supplies,Labels,OFF-LA-10002762,70.00,80.00,6.00,3.00,420.00
2413,2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001947,10.00,10.00,2.00,2.00,20.00
8137,2023-01-09,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,FUR-TA-10002533,480.00,560.00,7.00,4.00,3360.00
2571,2023-01-09,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,OFF-AR-10004441,10.00,10.00,4.00,4.00,40.00
551,2023-01-09,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Supplies,OFF-SU-10001935,10.00,10.00,5.00,5.00,50.00
5037,2023-01-10,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10003441,30.00,30.00,2.00,4.00,60.00
5295,2023-01-10,Standard Class,Corporate,United States,Roseville,Minnesota,55113,Central,Office Supplies,Labels,OFF-LA-10000305,50.00,50.00,8.00,2.00,400.00
2743,2023-01-10,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,40.00,40.00,2.00,4.00,80.00
6646,2023-01-10,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Office Supplies,Appliances,OFF-AP-10001469,120.00,130.00,4.00,4.00,480.00
6747,2023-01-10,First Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004389,540.00,630.00,5.00,5.00,2700.00
6143,2023-01-10,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Technology,Phones,TEC-PH-10001336,210.00,260.00,2.00,2.00,420.00
8517,2023-01-10,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,0.00,0.00,2.00,4.00,0.00
5004,2023-01-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10000143,10.00,10.00,2.00,3.00,20.00
8751,2023-01-10,First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004922,120.00,130.00,2.00,5.00,240.00
4315,2023-01-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004062,20.00,20.00,2.00,3.00,40.00
3,2023-01-10,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000240,10.00,10.00,2.00,5.00,20.00
1969,2023-01-11,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,OFF-PA-10001144,140.00,170.00,3.00,5.00,420.00
3951,2023-01-11,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,FUR-CH-10003817,240.00,260.00,6.00,2.00,1440.00
4082,2023-01-11,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Binders,OFF-BI-10004828,10.00,10.00,1.00,2.00,10.00
6175,2023-01-11,Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10002011,710.00,840.00,2.00,3.00,1420.00
4695,2023-01-11,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10000320,30.00,30.00,4.00,4.00,120.00
1907,2023-01-11,Standard Class,Corporate,United States,Apopka,Florida,32712,South,Office Supplies,Binders,OFF-BI-10001757,0.00,0.00,2.00,2.00,0.00
1343,2023-01-11,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000474,30.00,30.00,6.00,5.00,180.00
5899,2023-01-11,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10000673,230.00,260.00,4.00,3.00,920.00
9456,2023-01-12,Second Class,Home Office,United States,Chattanooga,Tennessee,37421,South,Technology,Machines,TEC-MA-10003493,70.00,90.00,1.00,4.00,70.00
9337,2023-01-12,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000621,20.00,20.00,5.00,3.00,100.00
1617,2023-01-12,Standard Class,Home Office,United States,Eagan,Minnesota,55122,Central,Office Supplies,Labels,OFF-LA-10002043,40.00,40.00,4.00,5.00,160.00
